maturity_days,strike_over_forward,scenario,fee_bps,rebalance_days,contrast,batch,n_paths,difference
252,1.0,rho_plus10pp,5,5,Heston_minus_BS,6,512,1.6502691274074452
252,1.0,rho_plus10pp,5,5,Heston_minus_BS,7,512,1.864436834835502
252,1.0,rho_plus10pp,5,5,Adjusted_minus_Heston,0,512,-1.9841500362129927
252,1.0,rho_plus10pp,5,5,Adjusted_minus_Heston,1,512,-2.370490704729897
252,1.0,rho_plus10pp,5,5,Adjusted_minus_Heston,2,512,-2.4742254988236967
252,1.0,rho_plus10pp,5,5,Adjusted_minus_Heston,3,512,-2.555783305675724
252,1.0,rho_plus10pp,5,5,Adjusted_minus_Heston,4,512,-2.2476278344186253
252,1.0,rho_plus10pp,5,5,Adjusted_minus_Heston,5,512,-2.4510512206511996
252,1.0,rho_plus10pp,5,5,Adjusted_minus_Heston,6,512,-2.156706958125324
252,1.0,rho_plus10pp,5,5,Adjusted_minus_Heston,7,512,-2.4402047925542245
252,1.0,rho_plus10pp,10,1,Heston_minus_BS,0,512,1.3598514318859207
252,1.0,rho_plus10pp,10,1,Heston_minus_BS,1,512,1.5225481716509437
252,1.0,rho_plus10pp,10,1,Heston_minus_BS,2,512,1.6530847293677084
252,1.0,rho_plus10pp,10,1,Heston_minus_BS,3,512,1.6778258826267805
252,1.0,rho_plus10pp,10,1,Heston_minus_BS,4,512,1.4908676430179568
252,1.0,rho_plus10pp,10,1,Heston_minus_BS,5,512,1.616104109035172
252,1.0,rho_plus10pp,10,1,Heston_minus_BS,6,512,1.4788333269855487
252,1.0,rho_plus10pp,10,1,Heston_minus_BS,7,512,1.694260345663952
252,1.0,rho_plus10pp,10,1,Adjusted_minus_Heston,0,512,-1.6755260822943843
252,1.0,rho_plus10pp,10,1,Adjusted_minus_Heston,1,512,-1.9671920845118658
252,1.0,rho_plus10pp,10,1,Adjusted_minus_Heston,2,512,-2.1755835666882133
252,1.0,rho_plus10pp,10,1,Adjusted_minus_Heston,3,512,-2.1281261116905954
252,1.0,rho_plus10pp,10,1,Adjusted_minus_Heston,4,512,-1.9573000834805836
252,1.0,rho_plus10pp,10,1,Adjusted_minus_Heston,5,512,-2.095639851855484
252,1.0,rho_plus10pp,10,1,Adjusted_minus_Heston,6,512,-1.8372503946428056
252,1.0,rho_plus10pp,10,1,Adjusted_minus_Heston,7,512,-2.1446434308770534
252,1.0,rho_plus10pp,10,5,Heston_minus_BS,0,512,1.39538607877099
252,1.0,rho_plus10pp,10,5,Heston_minus_BS,1,512,1.6561249349544105
252,1.0,rho_plus10pp,10,5,Heston_minus_BS,2,512,1.7357578752213016
252,1.0,rho_plus10pp,10,5,Heston_minus_BS,3,512,1.8353495620310447
252,1.0,rho_plus10pp,10,5,Heston_minus_BS,4,512,1.5488954981289562
252,1.0,rho_plus10pp,10,5,Heston_minus_BS,5,512,1.696203858437635
252,1.0,rho_plus10pp,10,5,Heston_minus_BS,6,512,1.5297691661034252
252,1.0,rho_plus10pp,10,5,Heston_minus_BS,7,512,1.7756191437746405
252,1.0,rho_plus10pp,10,5,Adjusted_minus_Heston,0,512,-1.7970920136732724
252,1.0,rho_plus10pp,10,5,Adjusted_minus_Heston,1,512,-2.2016833690830886
252,1.0,rho_plus10pp,10,5,Adjusted_minus_Heston,2,512,-2.3122016899404887
252,1.0,rho_plus10pp,10,5,Adjusted_minus_Heston,3,512,-2.4097441649782514
252,1.0,rho_plus10pp,10,5,Adjusted_minus_Heston,4,512,-2.0460458791582914
252,1.0,rho_plus10pp,10,5,Adjusted_minus_Heston,5,512,-2.265632967721043
252,1.0,rho_plus10pp,10,5,Adjusted_minus_Heston,6,512,-1.9559232891596223
252,1.0,rho_plus10pp,10,5,Adjusted_minus_Heston,7,512,-2.2889031190016462
252,1.1,reference,0,1,Heston_minus_BS,0,512,2.4474811856843233
252,1.1,reference,0,1,Heston_minus_BS,1,512,2.4810305927882683
252,1.1,reference,0,1,Heston_minus_BS,2,512,2.66820226539127
252,1.1,reference,0,1,Heston_minus_BS,3,512,2.6858715188453255
252,1.1,reference,0,1,Heston_minus_BS,4,512,2.543183989281863
252,1.1,reference,0,1,Heston_minus_BS,5,512,2.840333074684925
252,1.1,reference,0,1,Heston_minus_BS,6,512,2.636124622017988
252,1.1,reference,0,1,Heston_minus_BS,7,512,2.743235643332389
252,1.1,reference,0,1,Adjusted_minus_Heston,0,512,-3.487049858169162
252,1.1,reference,0,1,Adjusted_minus_Heston,1,512,-3.6021836365214983
252,1.1,reference,0,1,Adjusted_minus_Heston,2,512,-3.979776191004975
252,1.1,reference,0,1,Adjusted_minus_Heston,3,512,-3.8702806252043738
252,1.1,reference,0,1,Adjusted_minus_Heston,4,512,-3.7861085669404986
252,1.1,reference,0,1,Adjusted_minus_Heston,5,512,-4.156613758427359
252,1.1,reference,0,1,Adjusted_minus_Heston,6,512,-3.6572070455016124
252,1.1,reference,0,1,Adjusted_minus_Heston,7,512,-3.9829314426067493
252,1.1,reference,0,5,Heston_minus_BS,0,512,2.2929228741782435
252,1.1,reference,0,5,Heston_minus_BS,1,512,2.565683429770692
252,1.1,reference,0,5,Heston_minus_BS,2,512,2.7326321203993964
252,1.1,reference,0,5,Heston_minus_BS,3,512,2.8328909880816227
252,1.1,reference,0,5,Heston_minus_BS,4,512,2.4271061483568372
252,1.1,reference,0,5,Heston_minus_BS,5,512,2.8896080831761264
252,1.1,reference,0,5,Heston_minus_BS,6,512,2.549341813156178
252,1.1,reference,0,5,Heston_minus_BS,7,512,2.8156357928589975
252,1.1,reference,0,5,Adjusted_minus_Heston,0,512,-3.2195644187911467
252,1.1,reference,0,5,Adjusted_minus_Heston,1,512,-3.70091507453455
252,1.1,reference,0,5,Adjusted_minus_Heston,2,512,-4.0450311998882755
252,1.1,reference,0,5,Adjusted_minus_Heston,3,512,-4.148368316223827
252,1.1,reference,0,5,Adjusted_minus_Heston,4,512,-3.514457492018261
252,1.1,reference,0,5,Adjusted_minus_Heston,5,512,-4.250495048346275
252,1.1,reference,0,5,Adjusted_minus_Heston,6,512,-3.518380631697672
252,1.1,reference,0,5,Adjusted_minus_Heston,7,512,-4.063583403121976
252,1.1,reference,5,1,Heston_minus_BS,0,512,2.2066538995057394
252,1.1,reference,5,1,Heston_minus_BS,1,512,2.2687292595252293
252,1.1,reference,5,1,Heston_minus_BS,2,512,2.4495475004456733
252,1.1,reference,5,1,Heston_minus_BS,3,512,2.4659717947579347
252,1.1,reference,5,1,Heston_minus_BS,4,512,2.2800361765353765
252,1.1,reference,5,1,Heston_minus_BS,5,512,2.587145193892482
252,1.1,reference,5,1,Heston_minus_BS,6,512,2.376533966555992
252,1.1,reference,5,1,Heston_minus_BS,7,512,2.5169234534736935
252,1.1,reference,5,1,Adjusted_minus_Heston,0,512,-3.012122136433037
252,1.1,reference,5,1,Adjusted_minus_Heston,1,512,-3.1712474013835883
252,1.1,reference,5,1,Adjusted_minus_Heston,2,512,-3.5411162333861794
252,1.1,reference,5,1,Adjusted_minus_Heston,3,512,-3.4340766702290733
252,1.1,reference,5,1,Adjusted_minus_Heston,4,512,-3.266136789773538
252,1.1,reference,5,1,Adjusted_minus_Heston,5,512,-3.6608341993374056
252,1.1,reference,5,1,Adjusted_minus_Heston,6,512,-3.150127535686911
252,1.1,reference,5,1,Adjusted_minus_Heston,7,512,-3.5377949920281058
252,1.1,reference,5,5,Heston_minus_BS,0,512,2.132593842737294
252,1.1,reference,5,5,Heston_minus_BS,1,512,2.427534274709833
252,1.1,reference,5,5,Heston_minus_BS,2,512,2.592638466892325
252,1.1,reference,5,5,Heston_minus_BS,3,512,2.6928389900873126
252,1.1,reference,5,5,Heston_minus_BS,4,512,2.257486401066209
252,1.1,reference,5,5,Heston_minus_BS,5,512,2.7232324883239083
252,1.1,reference,5,5,Heston_minus_BS,6,512,2.3756923037044833
252,1.1,reference,5,5,Heston_minus_BS,7,512,2.669241279023891
252,1.1,reference,5,5,Adjusted_minus_Heston,0,512,-2.9126365434237145
252,1.1,reference,5,5,Adjusted_minus_Heston,1,512,-3.4295214849430375
252,1.1,reference,5,5,Adjusted_minus_Heston,2,512,-3.7698298325749673
252,1.1,reference,5,5,Adjusted_minus_Heston,3,512,-3.8780778160444536
252,1.1,reference,5,5,Adjusted_minus_Heston,4,512,-3.187210073609444
252,1.1,reference,5,5,Adjusted_minus_Heston,5,512,-3.934988693294516
252,1.1,reference,5,5,Adjusted_minus_Heston,6,512,-3.189839203381723
252,1.1,reference,5,5,Adjusted_minus_Heston,7,512,-3.782748849941746
252,1.1,reference,10,1,Heston_minus_BS,0,512,1.9782216132833628
252,1.1,reference,10,1,Heston_minus_BS,1,512,2.0702197244239975
252,1.1,reference,10,1,Heston_minus_BS,2,512,2.243077433303978
252,1.1,reference,10,1,Heston_minus_BS,3,512,2.257889436382339
252,1.1,reference,10,1,Heston_minus_BS,4,512,2.028906552340534
252,1.1,reference,10,1,Heston_minus_BS,5,512,2.3457866438655297
252,1.1,reference,10,1,Heston_minus_BS,6,512,2.128479221069683
252,1.1,reference,10,1,Heston_minus_BS,7,512,2.3020421920855476
252,1.1,reference,10,1,Adjusted_minus_Heston,0,512,-2.552533337085868
252,1.1,reference,10,1,Adjusted_minus_Heston,1,512,-2.758083199439581
252,1.1,reference,10,1,Adjusted_minus_Heston,2,512,-3.117701103366115
252,1.1,reference,10,1,Adjusted_minus_Heston,3,512,-3.012458193912183
252,1.1,reference,10,1,Adjusted_minus_Heston,4,512,-2.7609098036857107
252,1.1,reference,10,1,Adjusted_minus_Heston,5,512,-3.1799244487631997
252,1.1,reference,10,1,Adjusted_minus_Heston,6,512,-2.6568720045794043
252,1.1,reference,10,1,Adjusted_minus_Heston,7,512,-3.1067151128781667
252,1.1,reference,10,5,Heston_minus_BS,0,512,1.9757611802901431
252,1.1,reference,10,5,Heston_minus_BS,1,512,2.2931789766601183
252,1.1,reference,10,5,Heston_minus_BS,2,512,2.456212987403952
252,1.1,reference,10,5,Heston_minus_BS,3,512,2.556153671751276
252,1.1,reference,10,5,Heston_minus_BS,4,512,2.0912640183741185
252,1.1,reference,10,5,Heston_minus_BS,5,512,2.5602084297328798
252,1.1,reference,10,5,Heston_minus_BS,6,512,2.205263549101131
252,1.1,reference,10,5,Heston_minus_BS,7,512,2.526085204370969
252,1.1,reference,10,5,Adjusted_minus_Heston,0,512,-2.6101948235359735
252,1.1,reference,10,5,Adjusted_minus_Heston,1,512,-3.163168310328213
252,1.1,reference,10,5,Adjusted_minus_Heston,2,512,-3.499229434376174
252,1.1,reference,10,5,Adjusted_minus_Heston,3,512,-3.6121066597169103
252,1.1,reference,10,5,Adjusted_minus_Heston,4,512,-2.8642318853693416
252,1.1,reference,10,5,Adjusted_minus_Heston,5,512,-3.623872579619914
252,1.1,reference,10,5,Adjusted_minus_Heston,6,512,-2.865375249018187
252,1.1,reference,10,5,Adjusted_minus_Heston,7,512,-3.5060914023200445
252,1.1,kappa_minus20,0,1,Heston_minus_BS,0,512,2.452229339071959
252,1.1,kappa_minus20,0,1,Heston_minus_BS,1,512,2.482184974508261
252,1.1,kappa_minus20,0,1,Heston_minus_BS,2,512,2.6617203589417766
252,1.1,kappa_minus20,0,1,Heston_minus_BS,3,512,2.7118403638977435
252,1.1,kappa_minus20,0,1,Heston_minus_BS,4,512,2.4635006763733918
252,1.1,kappa_minus20,0,1,Heston_minus_BS,5,512,2.8452500458535583
252,1.1,kappa_minus20,0,1,Heston_minus_BS,6,512,2.687454157440838
252,1.1,kappa_minus20,0,1,Heston_minus_BS,7,512,2.7507479319519126
252,1.1,kappa_minus20,0,1,Adjusted_minus_Heston,0,512,-3.633631347846551
252,1.1,kappa_minus20,0,1,Adjusted_minus_Heston,1,512,-3.7804584270985364
252,1.1,kappa_minus20,0,1,Adjusted_minus_Heston,2,512,-4.177297394305909
252,1.1,kappa_minus20,0,1,Adjusted_minus_Heston,3,512,-4.0479359859711925
252,1.1,kappa_minus20,0,1,Adjusted_minus_Heston,4,512,-3.9277854654303757
252,1.1,kappa_minus20,0,1,Adjusted_minus_Heston,5,512,-4.377653324879971
252,1.1,kappa_minus20,0,1,Adjusted_minus_Heston,6,512,-3.866515039974159
252,1.1,kappa_minus20,0,1,Adjusted_minus_Heston,7,512,-4.185248844214124
252,1.1,kappa_minus20,0,5,Heston_minus_BS,0,512,2.2685787763345857
252,1.1,kappa_minus20,0,5,Heston_minus_BS,1,512,2.575616732455438
252,1.1,kappa_minus20,0,5,Heston_minus_BS,2,512,2.7468364687010722
252,1.1,kappa_minus20,0,5,Heston_minus_BS,3,512,2.847343381500903
252,1.1,kappa_minus20,0,5,Heston_minus_BS,4,512,2.3633341414800086
252,1.1,kappa_minus20,0,5,Heston_minus_BS,5,512,2.895735060036901
252,1.1,kappa_minus20,0,5,Heston_minus_BS,6,512,2.5826769451190126
252,1.1,kappa_minus20,0,5,Heston_minus_BS,7,512,2.8409042534169044
252,1.1,kappa_minus20,0,5,Adjusted_minus_Heston,0,512,-3.3118100190017232
252,1.1,kappa_minus20,0,5,Adjusted_minus_Heston,1,512,-3.890610870952112
252,1.1,kappa_minus20,0,5,Adjusted_minus_Heston,2,512,-4.255662857357832
252,1.1,kappa_minus20,0,5,Adjusted_minus_Heston,3,512,-4.3458980561595855
252,1.1,kappa_minus20,0,5,Adjusted_minus_Heston,4,512,-3.6249610383129562
252,1.1,kappa_minus20,0,5,Adjusted_minus_Heston,5,512,-4.482608677437799
252,1.1,kappa_minus20,0,5,Adjusted_minus_Heston,6,512,-3.680290824224181
252,1.1,kappa_minus20,0,5,Adjusted_minus_Heston,7,512,-4.276295641433197
252,1.1,kappa_minus20,5,1,Heston_minus_BS,0,512,2.2022209040490823
252,1.1,kappa_minus20,5,1,Heston_minus_BS,1,512,2.2628937167357788
252,1.1,kappa_minus20,5,1,Heston_minus_BS,2,512,2.4381572327226655
252,1.1,kappa_minus20,5,1,Heston_minus_BS,3,512,2.482050519182062
252,1.1,kappa_minus20,5,1,Heston_minus_BS,4,512,2.1906192623549012
252,1.1,kappa_minus20,5,1,Heston_minus_BS,5,512,2.580561789140948
252,1.1,kappa_minus20,5,1,Heston_minus_BS,6,512,2.4182517017022365
252,1.1,kappa_minus20,5,1,Heston_minus_BS,7,512,2.513234545913824
252,1.1,kappa_minus20,5,1,Adjusted_minus_Heston,0,512,-3.0787231116401284
252,1.1,kappa_minus20,5,1,Adjusted_minus_Heston,1,512,-3.278229575733233
252,1.1,kappa_minus20,5,1,Adjusted_minus_Heston,2,512,-3.6619786908646184
252,1.1,kappa_minus20,5,1,Adjusted_minus_Heston,3,512,-3.535819889451282
252,1.1,kappa_minus20,5,1,Adjusted_minus_Heston,4,512,-3.3203626852232766
252,1.1,kappa_minus20,5,1,Adjusted_minus_Heston,5,512,-3.7964973556862427
252,1.1,kappa_minus20,5,1,Adjusted_minus_Heston,6,512,-3.2731624522997587
252,1.1,kappa_minus20,5,1,Adjusted_minus_Heston,7,512,-3.6583454105749533
252,1.1,kappa_minus20,5,5,Heston_minus_BS,0,512,2.104950250700015
252,1.1,kappa_minus20,5,5,Heston_minus_BS,1,512,2.4331318647850217
252,1.1,kappa_minus20,5,5,Heston_minus_BS,2,512,2.606681453918171
252,1.1,kappa_minus20,5,5,Heston_minus_BS,3,512,2.703423250028126
252,1.1,kappa_minus20,5,5,Heston_minus_BS,4,512,2.190297366067381
252,1.1,kappa_minus20,5,5,Heston_minus_BS,5,512,2.723224652235431
252,1.1,kappa_minus20,5,5,Heston_minus_BS,6,512,2.4033874480963067
252,1.1,kappa_minus20,5,5,Heston_minus_BS,7,512,2.6893290491495074
252,1.1,kappa_minus20,5,5,Adjusted_minus_Heston,0,512,-2.9570730330727253
252,1.1,kappa_minus20,5,5,Adjusted_minus_Heston,1,512,-3.577101829120676
252,1.1,kappa_minus20,5,5,Adjusted_minus_Heston,2,512,-3.936279582545873
252,1.1,kappa_minus20,5,5,Adjusted_minus_Heston,3,512,-4.031662540564199
252,1.1,kappa_minus20,5,5,Adjusted_minus_Heston,4,512,-3.247064330862317
252,1.1,kappa_minus20,5,5,Adjusted_minus_Heston,5,512,-4.116179332954589
252,1.1,kappa_minus20,5,5,Adjusted_minus_Heston,6,512,-3.299940076363408
252,1.1,kappa_minus20,5,5,Adjusted_minus_Heston,7,512,-3.9477829735517216
252,1.1,kappa_minus20,10,1,Heston_minus_BS,0,512,1.9720517701763516
252,1.1,kappa_minus20,10,1,Heston_minus_BS,1,512,2.064761306589617
252,1.1,kappa_minus20,10,1,Heston_minus_BS,2,512,2.2344170255469717
252,1.1,kappa_minus20,10,1,Heston_minus_BS,3,512,2.271445364794478
252,1.1,kappa_minus20,10,1,Heston_minus_BS,4,512,1.9376005084893462
252,1.1,kappa_minus20,10,1,Heston_minus_BS,5,512,2.3354769839937752
252,1.1,kappa_minus20,10,1,Heston_minus_BS,6,512,2.1681649477892693
252,1.1,kappa_minus20,10,1,Heston_minus_BS,7,512,2.294612266575414
252,1.1,kappa_minus20,10,1,Adjusted_minus_Heston,0,512,-2.54307122010625
252,1.1,kappa_minus20,10,1,Adjusted_minus_Heston,1,512,-2.7978731919102255
252,1.1,kappa_minus20,10,1,Adjusted_minus_Heston,2,512,-3.1657877269079555
252,1.1,kappa_minus20,10,1,Adjusted_minus_Heston,3,512,-3.0420781197839375
252,1.1,kappa_minus20,10,1,Adjusted_minus_Heston,4,512,-2.7315767382318272
252,1.1,kappa_minus20,10,1,Adjusted_minus_Heston,5,512,-3.234091041753598
252,1.1,kappa_minus20,10,1,Adjusted_minus_Heston,6,512,-2.697338630572514
252,1.1,kappa_minus20,10,1,Adjusted_minus_Heston,7,512,-3.1492246945664464
252,1.1,kappa_minus20,10,5,Heston_minus_BS,0,512,1.9466021699070444
252,1.1,kappa_minus20,10,5,Heston_minus_BS,1,512,2.296074384684826
252,1.1,kappa_minus20,10,5,Heston_minus_BS,2,512,2.4719555567924534
252,1.1,kappa_minus20,10,5,Heston_minus_BS,3,512,2.56456237510405
252,1.1,kappa_minus20,10,5,Heston_minus_BS,4,512,2.0224762307486355
252,1.1,kappa_minus20,10,5,Heston_minus_BS,5,512,2.555860094211747
252,1.1,kappa_minus20,10,5,Heston_minus_BS,6,512,2.2290394339682775
252,1.1,kappa_minus20,10,5,Heston_minus_BS,7,512,2.542715028154527
252,1.1,kappa_minus20,10,5,Adjusted_minus_Heston,0,512,-2.607964058119899
252,1.1,kappa_minus20,10,5,Adjusted_minus_Heston,1,512,-3.269761585693394
252,1.1,kappa_minus20,10,5,Adjusted_minus_Heston,2,512,-3.6226678174100635
252,1.1,kappa_minus20,10,5,Adjusted_minus_Heston,3,512,-3.722830402576723
252,1.1,kappa_minus20,10,5,Adjusted_minus_Heston,4,512,-2.8745442817499764
252,1.1,kappa_minus20,10,5,Adjusted_minus_Heston,5,512,-3.7552443101091852
252,1.1,kappa_minus20,10,5,Adjusted_minus_Heston,6,512,-2.924744333879017
252,1.1,kappa_minus20,10,5,Adjusted_minus_Heston,7,512,-3.6245270700869874
252,1.1,kappa_plus20,0,1,Heston_minus_BS,0,512,2.435347617186159
252,1.1,kappa_plus20,0,1,Heston_minus_BS,1,512,2.475065889322561
252,1.1,kappa_plus20,0,1,Heston_minus_BS,2,512,2.6628741762716137
252,1.1,kappa_plus20,0,1,Heston_minus_BS,3,512,2.655823897695965
252,1.1,kappa_plus20,0,1,Heston_minus_BS,4,512,2.5943164250511614
252,1.1,kappa_plus20,0,1,Heston_minus_BS,5,512,2.8297476420897625
252,1.1,kappa_plus20,0,1,Heston_minus_BS,6,512,2.5860535640394087
252,1.1,kappa_plus20,0,1,Heston_minus_BS,7,512,2.723276499703087
252,1.1,kappa_plus20,0,1,Adjusted_minus_Heston,0,512,-3.290932294448721
252,1.1,kappa_plus20,0,1,Adjusted_minus_Heston,1,512,-3.383826357654775
252,1.1,kappa_plus20,0,1,Adjusted_minus_Heston,2,512,-3.739125001478646
252,1.1,kappa_plus20,0,1,Adjusted_minus_Heston,3,512,-3.6436794919892654
252,1.1,kappa_plus20,0,1,Adjusted_minus_Heston,4,512,-3.5843973867684324
252,1.1,kappa_plus20,0,1,Adjusted_minus_Heston,5,512,-3.8966706515248624
252,1.1,kappa_plus20,0,1,Adjusted_minus_Heston,6,512,-3.4148265827994937
252,1.1,kappa_plus20,0,1,Adjusted_minus_Heston,7,512,-3.734249941263469
252,1.1,kappa_plus20,0,5,Heston_minus_BS,0,512,2.3050955795663985
252,1.1,kappa_plus20,0,5,Heston_minus_BS,1,512,2.552631367660004
252,1.1,kappa_plus20,0,5,Heston_minus_BS,2,512,2.711079135360899
252,1.1,kappa_plus20,0,5,Heston_minus_BS,3,512,2.809852304536151
252,1.1,kappa_plus20,0,5,Heston_minus_BS,4,512,2.4672031454099255
252,1.1,kappa_plus20,0,5,Heston_minus_BS,5,512,2.8783799660517726
252,1.1,kappa_plus20,0,5,Heston_minus_BS,6,512,2.5149929200376313
252,1.1,kappa_plus20,0,5,Heston_minus_BS,7,512,2.7828259718092676
252,1.1,kappa_plus20,0,5,Adjusted_minus_Heston,0,512,-3.0620914346124586
252,1.1,kappa_plus20,0,5,Adjusted_minus_Heston,1,512,-3.4712608708350814
252,1.1,kappa_plus20,0,5,Adjusted_minus_Heston,2,512,-3.7936696045388754
252,1.1,kappa_plus20,0,5,Adjusted_minus_Heston,3,512,-3.9016016630354806
252,1.1,kappa_plus20,0,5,Adjusted_minus_Heston,4,512,-3.3370203795635565
252,1.1,kappa_plus20,0,5,Adjusted_minus_Heston,5,512,-3.98010474208872
252,1.1,kappa_plus20,0,5,Adjusted_minus_Heston,6,512,-3.3085425253299254
252,1.1,kappa_plus20,0,5,Adjusted_minus_Heston,7,512,-3.8061122288866684
252,1.1,kappa_plus20,5,1,Heston_minus_BS,0,512,2.2038371554404135
252,1.1,kappa_plus20,5,1,Heston_minus_BS,1,512,2.269556768487729
252,1.1,kappa_plus20,5,1,Heston_minus_BS,2,512,2.450251441155637
252,1.1,kappa_plus20,5,1,Heston_minus_BS,3,512,2.4455119587948513
252,1.1,kappa_plus20,5,1,Heston_minus_BS,4,512,2.3411669112235987
252,1.1,kappa_plus20,5,1,Heston_minus_BS,5,512,2.5875641080878617
252,1.1,kappa_plus20,5,1,Heston_minus_BS,6,512,2.336262206384625
252,1.1,kappa_plus20,5,1,Heston_minus_BS,7,512,2.508232526264794
252,1.1,kappa_plus20,5,1,Adjusted_minus_Heston,0,512,-2.8774645376519006
252,1.1,kappa_plus20,5,1,Adjusted_minus_Heston,1,512,-3.0072722818362987
252,1.1,kappa_plus20,5,1,Adjusted_minus_Heston,2,512,-3.3588024283524867
252,1.1,kappa_plus20,5,1,Adjusted_minus_Heston,3,512,-3.264996002956977
252,1.1,kappa_plus20,5,1,Adjusted_minus_Heston,4,512,-3.1313069874037947
252,1.1,kappa_plus20,5,1,Adjusted_minus_Heston,5,512,-3.465648674993453
252,1.1,kappa_plus20,5,1,Adjusted_minus_Heston,6,512,-2.973991263857462
252,1.1,kappa_plus20,5,1,Adjusted_minus_Heston,7,512,-3.3509084835867746
252,1.1,kappa_plus20,5,5,Heston_minus_BS,0,512,2.1488476980525055
252,1.1,kappa_plus20,5,5,Heston_minus_BS,1,512,2.418718170813
252,1.1,kappa_plus20,5,5,Heston_minus_BS,2,512,2.572647263622052
252,1.1,kappa_plus20,5,5,Heston_minus_BS,3,512,2.674038689824167
252,1.1,kappa_plus20,5,5,Heston_minus_BS,4,512,2.3016773032430367
252,1.1,kappa_plus20,5,5,Heston_minus_BS,5,512,2.7181444080399
252,1.1,kappa_plus20,5,5,Heston_minus_BS,6,512,2.347307396474517
252,1.1,kappa_plus20,5,5,Heston_minus_BS,7,512,2.6421177706465917
252,1.1,kappa_plus20,5,5,Adjusted_minus_Heston,0,512,-2.7923879062640635
252,1.1,kappa_plus20,5,5,Adjusted_minus_Heston,1,512,-3.2323594833216824
252,1.1,kappa_plus20,5,5,Adjusted_minus_Heston,2,512,-3.5526065143634886
252,1.1,kappa_plus20,5,5,Adjusted_minus_Heston,3,512,-3.664947612730402
252,1.1,kappa_plus20,5,5,Adjusted_minus_Heston,4,512,-3.048953548197323
252,1.1,kappa_plus20,5,5,Adjusted_minus_Heston,5,512,-3.703770891776926
252,1.1,kappa_plus20,5,5,Adjusted_minus_Heston,6,512,-3.0202708003245182
252,1.1,kappa_plus20,5,5,Adjusted_minus_Heston,7,512,-3.5618715881988314
252,1.1,kappa_plus20,10,1,Heston_minus_BS,0,512,1.9793135076505477
252,1.1,kappa_plus20,10,1,Heston_minus_BS,1,512,2.072489285793005
252,1.1,kappa_plus20,10,1,Heston_minus_BS,2,512,2.244273217257192
252,1.1,kappa_plus20,10,1,Heston_minus_BS,3,512,2.241669296911877
252,1.1,kappa_plus20,10,1,Heston_minus_BS,4,512,2.0943457094818747
252,1.1,kappa_plus20,10,1,Heston_minus_BS,5,512,2.3515801251437685
252,1.1,kappa_plus20,10,1,Heston_minus_BS,6,512,2.0925030987241846
252,1.1,kappa_plus20,10,1,Heston_minus_BS,7,512,2.2992225846238687
252,1.1,kappa_plus20,10,1,Adjusted_minus_Heston,0,512,-2.4765413146880273
252,1.1,kappa_plus20,10,1,Adjusted_minus_Heston,1,512,-2.6455329218764625
252,1.1,kappa_plus20,10,1,Adjusted_minus_Heston,2,512,-2.9909501430552545
252,1.1,kappa_plus20,10,1,Adjusted_minus_Heston,3,512,-2.898216564323347
252,1.1,kappa_plus20,10,1,Adjusted_minus_Heston,4,512,-2.6902056041102207
252,1.1,kappa_plus20,10,1,Adjusted_minus_Heston,5,512,-3.0467626726908046
252,1.1,kappa_plus20,10,1,Adjusted_minus_Heston,6,512,-2.5443560420866502
252,1.1,kappa_plus20,10,1,Adjusted_minus_Heston,7,512,-2.9789861041004455
252,1.1,kappa_plus20,10,5,Heston_minus_BS,0,512,1.9947865024794442
252,1.1,kappa_plus20,10,5,Heston_minus_BS,1,512,2.2873997992900845
252,1.1,kappa_plus20,10,5,Heston_minus_BS,2,512,2.4364250474211273
252,1.1,kappa_plus20,10,5,Heston_minus_BS,3,512,2.5403474919097766
252,1.1,kappa_plus20,10,5,Heston_minus_BS,4,512,2.138216518273371
252,1.1,kappa_plus20,10,5,Heston_minus_BS,5,512,2.559932433886897
252,1.1,kappa_plus20,10,5,Heston_minus_BS,6,512,2.181580722780172
252,1.1,kappa_plus20,10,5,Heston_minus_BS,7,512,2.503387845811578
252,1.1,kappa_plus20,10,5,Adjusted_minus_Heston,0,512,-2.5263584069831895
252,1.1,kappa_plus20,10,5,Adjusted_minus_Heston,1,512,-2.997671493104769
252,1.1,kappa_plus20,10,5,Adjusted_minus_Heston,2,512,-3.315311876692097
252,1.1,kappa_plus20,10,5,Adjusted_minus_Heston,3,512,-3.431833662402702
252,1.1,kappa_plus20,10,5,Adjusted_minus_Heston,4,512,-2.7643615391883802
252,1.1,kappa_plus20,10,5,Adjusted_minus_Heston,5,512,-3.431031432372629
252,1.1,kappa_plus20,10,5,Adjusted_minus_Heston,6,512,-2.735304290249872
252,1.1,kappa_plus20,10,5,Adjusted_minus_Heston,7,512,-3.321036691193888
252,1.1,theta_minus20,0,1,Heston_minus_BS,0,512,1.8514555112815994
252,1.1,theta_minus20,0,1,Heston_minus_BS,1,512,1.8806599341830263
252,1.1,theta_minus20,0,1,Heston_minus_BS,2,512,2.0204656325731323
252,1.1,theta_minus20,0,1,Heston_minus_BS,3,512,2.0475169744422272
252,1.1,theta_minus20,0,1,Heston_minus_BS,4,512,1.8164449539551422
252,1.1,theta_minus20,0,1,Heston_minus_BS,5,512,2.2077614009170077
252,1.1,theta_minus20,0,1,Heston_minus_BS,6,512,2.1075203387719994
252,1.1,theta_minus20,0,1,Heston_minus_BS,7,512,2.07407429317563
