maturity_days,strike_over_forward,scenario,fee_bps,rebalance_days,contrast,difference,se,ci95_low,ci95_high,sim95_low,sim95_high,n_paths,first_half_difference,refinement_shift,refinement_se,refinement_margin,expanded_low,expanded_high,supported_sign
63,1.0,theta_plus20,0,5,Adjusted_minus_Heston,-0.5673479544304569,0.0276207500843747,-0.6214996354268757,-0.5131962734340382,-0.6766451603127578,-0.4580507485481561,4096,-0.6114497237916977,-0.001204329218282482,0.0021921224942140724,0.005500889306942064,-0.6821460496196998,-0.45254985924121405,negative
63,1.0,theta_plus20,5,1,Heston_minus_BS,0.3460703486818419,0.0110770108702609,0.3243533874404611,0.3677873099232227,0.3022378555761501,0.3899028417875337,4096,0.370952867277441,0.0015970691748972729,0.0009143980748716054,0.0033892894016456197,0.2988485661745045,0.39329213118917933,positive
63,1.0,theta_plus20,5,1,Adjusted_minus_Heston,-0.4454529922589434,0.0202145070369739,-0.4850844118700032,-0.4058215726478836,-0.5254431855259692,-0.3654627989919176,4096,-0.4887873554423945,-0.003746832582827218,0.0017334554555164274,0.007144405275639415,-0.5325875908016087,-0.35831839371627816,negative
63,1.0,theta_plus20,5,5,Heston_minus_BS,0.3904096590344319,0.0155462911416126,0.3599304795767277,0.4208888384921361,0.3288919168145256,0.4519274012543382,4096,0.4190779421275017,0.0004286685509318058,0.00119156970245151,0.0027641451677367654,0.32612777164678886,0.454691546422075,positive
63,1.0,theta_plus20,5,5,Adjusted_minus_Heston,-0.5140191287575621,0.0282481314790086,-0.569400818245478,-0.4586374392696461,-0.6257989259252754,-0.4022393315898487,4096,-0.5617295061537415,-0.0013648551527856935,0.002223192927410856,0.005722313290510972,-0.6315212392157864,-0.3965170182993377,negative
63,1.0,theta_plus20,10,1,Heston_minus_BS,0.3188714692287433,0.0116065569720736,0.2961163098395693,0.3416266286179173,0.272943525813513,0.3647994126439736,4096,0.3475195944197009,0.0017597198293903857,0.0009429562487477804,0.003607914076936035,0.26933561173657694,0.36840732672090964,positive
63,1.0,theta_plus20,10,1,Adjusted_minus_Heston,-0.3880038403943093,0.0210298395491726,-0.4292337548316038,-0.3467739259570148,-0.4712203604329144,-0.3047873203557043,4096,-0.4378215905949053,-0.004097353389151581,0.0017722047790961187,0.007570874756179974,-0.47879123518909433,-0.29721644559952437,negative
63,1.0,theta_plus20,10,5,Heston_minus_BS,0.3653508490266177,0.0160102175751117,0.3339621216328181,0.3967395764204173,0.3019973180333616,0.4287043800198739,4096,0.3960945104998739,0.0004994490179869018,0.0012162206765034933,0.0028832415439337487,0.29911407648942784,0.43158762156380764,positive
63,1.0,theta_plus20,10,5,Adjusted_minus_Heston,-0.4622188631020683,0.0290383387127344,-0.5191497882157752,-0.4052879379883615,-0.5771255645881068,-0.3473121616160299,4096,-0.513558465117707,-0.0015283800822875537,0.0022598633074113112,0.005957712164813724,-0.5830832767529206,-0.3413544494512162,negative
63,1.0,xi_minus20,0,1,Heston_minus_BS,0.3125919831901191,0.0093442685729187,0.2942721385313092,0.3309118278489291,0.2756160704102714,0.3495678959699669,4096,0.3306241117542436,0.0013661684128081935,0.0007555745869447137,0.0028470946032198323,0.27276897580705156,0.35241499057318676,positive
63,1.0,xi_minus20,0,1,Adjusted_minus_Heston,-0.4337720081961899,0.0165061354666274,-0.4661330041699426,-0.4014110122224373,-0.4990879203602733,-0.3684560960321065,4096,-0.4642559305654323,-0.0027766856587588674,0.0014314243843989729,0.005582277452180854,-0.5046701978124541,-0.3628738185799256,negative
63,1.0,xi_minus20,0,5,Heston_minus_BS,0.346375550351196,0.0128518694345,0.3211789017555311,0.3715721989468609,0.2955198199577757,0.3972312807446163,4096,0.3680925220444144,0.0004364953756177059,0.000953503166734863,0.0023053615824180375,0.29321445837535765,0.39953664232703434,positive
63,1.0,xi_minus20,0,5,Adjusted_minus_Heston,-0.4858048766074712,0.022737262435464,-0.5303822678215365,-0.4412274853934059,-0.5757777863227169,-0.3958319668922256,4096,-0.522128223554005,-0.0009840126140340218,0.001822644547032203,0.004556395926217139,-0.5803341822489341,-0.39127557096600846,negative
63,1.0,xi_minus20,5,1,Heston_minus_BS,0.2871960071408136,0.0094868471907831,0.2685966309049135,0.3057953833767137,0.2496559009736201,0.3247361133080071,4096,0.3080343904489646,0.0015331975164056546,0.0007648270809988919,0.0030322585951634826,0.2466236423784566,0.3277683719031706,positive
63,1.0,xi_minus20,5,1,Adjusted_minus_Heston,-0.3839280455316851,0.0167197431251475,-0.4167078286038054,-0.3511482624595649,-0.4500892178773346,-0.3177668731860357,4096,-0.419643635804569,-0.0030666108216013976,0.0014501264857575903,0.005908858733686274,-0.4559980766110209,-0.3118580144523494,negative
63,1.0,xi_minus20,5,5,Heston_minus_BS,0.3230789537198715,0.0131291698941051,0.2973386455210885,0.3488192619186545,0.2711259263547133,0.3750319810850297,4096,0.34648616127354,0.0005187884986814778,0.0009664890096538319,0.002413106957602988,0.2687128193971103,0.3774450880426327,positive
63,1.0,xi_minus20,5,5,Adjusted_minus_Heston,-0.4418145188473167,0.0232143808726446,-0.4873273214940474,-0.396301716200586,-0.5336754190008914,-0.349953618693742,4096,-0.4810914446088651,-0.0011183187465871143,0.001846432209445273,0.00473732587709985,-0.5384127448779913,-0.3452162928166421,negative
63,1.0,xi_minus20,10,1,Heston_minus_BS,0.2630421679691367,0.0098349214128155,0.2437603770929027,0.2823239588453707,0.2241247081894746,0.3019596277487987,4096,0.286728834419601,0.0016999671224329404,0.0007798425064704256,0.0032284584351149745,0.22089624975435965,0.3051880861839137,positive
63,1.0,xi_minus20,10,1,Adjusted_minus_Heston,-0.3360885833787823,0.0173303096891635,-0.3700654087361654,-0.3021117580213992,-0.4046658095697564,-0.2675113571878082,4096,-0.3771520467789625,-0.003355228059956524,0.0014807378343872318,0.006257474215355498,-0.4109232837851119,-0.2612538829724527,negative
63,1.0,xi_minus20,10,5,Heston_minus_BS,0.3005398364458574,0.0134796189086749,0.2741124577227578,0.3269672151689571,0.2472000582509906,0.3538796146407243,4096,0.3256435938732617,0.0006015933576015644,0.0009816352778208757,0.002525598502130481,0.2446744597488601,0.3564052131428548,positive
63,1.0,xi_minus20,10,5,Adjusted_minus_Heston,-0.3990995475636927,0.023827422139686,-0.4458142442585232,-0.3523848508688622,-0.4933862941324981,-0.3048128009948873,4096,-0.4413470666145266,-0.0012546453906697825,0.0018748221530188681,0.004929296810586764,-0.49831559094308486,-0.29988350418430054,negative
63,1.0,xi_plus20,0,1,Heston_minus_BS,0.4632453902344546,0.0132861438944144,0.4371973276856444,0.4892934527832647,0.4106712059645215,0.5158195745043876,4096,0.4820975517943752,0.0018604080753070423,0.0012305108032801897,0.004272209249736214,0.4063989967147853,0.5200917837541239,positive
63,1.0,xi_plus20,0,1,Adjusted_minus_Heston,-0.6028262437679721,0.0244321549337552,-0.6507265453885369,-0.5549259421474073,-0.6995059595535895,-0.5061465279823547,4096,-0.6432089040437574,-0.004262675852346839,0.0021317346355662803,0.008440875738056748,-0.7079468352916463,-0.49770565224429797,negative
63,1.0,xi_plus20,0,5,Heston_minus_BS,0.5210396302195728,0.0181121928275338,0.4855298889871258,0.5565493714520198,0.4493684387275365,0.592710821711609,4096,0.5476914883513082,4.2942633924828615e-05,0.0015700086930502972,0.0031201596723034112,0.4462482790552331,0.5958309813839124,positive
63,1.0,xi_plus20,0,5,Adjusted_minus_Heston,-0.6802322834355766,0.0336961943948587,-0.7462951370543113,-0.614169429816842,-0.8135704398931142,-0.5468941269780391,4096,-0.7311607572440671,-0.0013344493769614754,0.002749185559414694,0.006722853073414276,-0.8202932929665284,-0.5401712739046248,negative
63,1.0,xi_plus20,5,1,Heston_minus_BS,0.4356876872304055,0.0134202118469899,0.4093767786336954,0.4619985958271156,0.3825829868604354,0.4887923876003756,4096,0.4581219242846001,0.002151879832050067,0.0012461216068657367,0.0045942781815069104,0.3779887086789285,0.4933866657818825,positive
63,1.0,xi_plus20,5,1,Adjusted_minus_Heston,-0.5300432731767039,0.02468213598652,-0.5784336735159172,-0.4816528728374904,-0.6277121811640985,-0.4323743651893092,4096,-0.5782077331773443,-0.0047063916206405865,0.0021631192200371333,0.008946105291913368,-0.636658286456012,-0.42342825989739585,negative
63,1.0,xi_plus20,5,5,Heston_minus_BS,0.4925553204511847,0.018465306562951,0.4563532843933854,0.528757356508984,0.419486833645956,0.5656238072564134,4096,0.5211823404521918,0.00018586453387333442,0.0015969468541174594,0.0033158803679435547,0.41617095327801246,0.5689396876243569,positive
63,1.0,xi_plus20,5,5,Adjusted_minus_Heston,-0.6150139884963435,0.0343863352206576,-0.6824298931990315,-0.5475980837936555,-0.751083079620561,-0.4789448973721259,4096,-0.6703723375903307,-0.0015406084227000071,0.0027891406958142767,0.007007324186495989,-0.758090403807057,-0.47193757318562995,negative
63,1.0,xi_plus20,10,1,Heston_minus_BS,0.4112942446228324,0.0138892611497661,0.3840637444821583,0.4385247447635064,0.3563334839337949,0.4662550053118698,4096,0.4373994985179695,0.0024468788308953074,0.0012724758657215879,0.00494093152770962,0.35139255240608525,0.47119593683957944,positive
63,1.0,xi_plus20,10,1,Adjusted_minus_Heston,-0.4604825695937518,0.0255544397284325,-0.5105831593311436,-0.4103819798563601,-0.5616032434231484,-0.3593618957643552,4096,-0.5166125390707406,-0.005149315337007736,0.002213338270228773,0.009487458346656132,-0.5710907017698045,-0.349874437417699,negative
63,1.0,xi_plus20,10,5,Heston_minus_BS,0.4654963902814478,0.0189349523582576,0.4283735932301538,0.5026191873327417,0.3905694827952244,0.5404232977676712,4096,0.4961052130988156,0.0003283685328288108,0.0016268916975868276,0.0035170762600989927,0.3870524065351254,0.5439403740277702,positive
63,1.0,xi_plus20,10,5,Adjusted_minus_Heston,-0.5517644330717795,0.035287579463121,-0.6209472662817908,-0.4825815998617682,-0.6913998095871559,-0.4121290565564031,4096,-0.611580830516969,-0.001747493993326437,0.002835822921716811,0.0073057069198913865,-0.6987055165070473,-0.4048233496365117,negative
63,1.0,rho_minus10pp,0,1,Heston_minus_BS,0.4615248623754223,0.0129977231351462,0.4360422612605314,0.4870074634903132,0.4100919788670605,0.5129577458837842,4096,0.4829209502873399,0.0016943692747773205,0.0011741474750899508,0.003995698325953624,0.40609628054110686,0.5169534442097378,positive
63,1.0,rho_minus10pp,0,1,Adjusted_minus_Heston,-0.599433204677832,0.0239742484077914,-0.6464357606526623,-0.5524306487030017,-0.6943009528778397,-0.5045654564778244,4096,-0.6413598998174711,-0.00416637618726267,0.00209355618910863,0.008269746317915584,-0.7025706991957552,-0.49629571015990875,negative
63,1.0,rho_minus10pp,0,5,Heston_minus_BS,0.5183370891128154,0.0179802701802145,0.4830859879640741,0.5535881902615567,0.4471879246005154,0.5894862536251153,4096,0.5469192488838084,8.047463971002462e-05,0.0015239673637868509,0.0030674506727322525,0.44412047392778314,0.5925537042978476,positive
63,1.0,rho_minus10pp,0,5,Adjusted_minus_Heston,-0.6762919821117468,0.033176557230699,-0.7413360644856202,-0.6112478997378734,-0.8075738986068732,-0.5450100656166204,4096,-0.7275483243789651,-0.0013534427854012244,0.002696519881430623,0.006638621753005246,-0.8142125203598785,-0.5383714438636151,negative
63,1.0,rho_minus10pp,5,1,Heston_minus_BS,0.4321158910291296,0.0132226767725291,0.4061922585311905,0.4580395235270687,0.3797928505212691,0.4844389315369901,4096,0.4574721311061456,0.0019397348401023543,0.001195294610087503,0.004282512275873861,0.37551033824539526,0.4887214438128639,positive
63,1.0,rho_minus10pp,5,1,Adjusted_minus_Heston,-0.5277677704397272,0.0242806121889984,-0.5753709659228292,-0.4801645749566252,-0.6238478211719678,-0.4316877197074867,4096,-0.57736431145894,-0.004604583602776439,0.0021232098073221337,0.00876607482512782,-0.6326138959970956,-0.4229216448823589,negative
63,1.0,rho_minus10pp,5,5,Heston_minus_BS,0.4894639797284913,0.0183796007249794,0.4534299736909916,0.5254979857659912,0.4167346368128921,0.5621933226440907,4096,0.5202529709941084,0.0001874916068877121,0.0015515496171220758,0.0032285288564469806,0.4135061079564451,0.5654218515005377,positive
63,1.0,rho_minus10pp,5,5,Adjusted_minus_Heston,-0.6121937715230458,0.0338874653532632,-0.6786316201687712,-0.5457559228773203,-0.7462888003050558,-0.4780987427410357,4096,-0.6678193196511999,-0.0015534988322853595,0.00273481845532858,0.006913743004729377,-0.7532025433097852,-0.47118499973630634,negative
63,1.0,rho_minus10pp,10,1,Heston_minus_BS,0.4046786575128537,0.0137604803074677,0.3777006378105925,0.4316566772151149,0.3502274914652139,0.4591298235604935,4096,0.43409645500554,0.0021895946001040533,0.0012259376565062778,0.004592432406856358,0.34563505905835756,0.46372225596734984,positive
63,1.0,rho_minus10pp,10,1,Adjusted_minus_Heston,-0.4591948134495358,0.025186508311696,-0.508574057653341,-0.4098155692457307,-0.5588595573826489,-0.3595300695164227,4096,-0.5166396496892024,-0.005042366762717415,0.0021704379506281056,0.009296425145948502,-0.5681559825285974,-0.35023364437047416,negative
63,1.0,rho_minus10pp,10,5,Heston_minus_BS,0.4617141982670467,0.0188861540525912,0.4246870724148889,0.4987413241192044,0.3869803890292357,0.5364480075048577,4096,0.4947218750685945,0.00029335920503340473,0.0015820359925967753,0.003394149750523084,0.3835862392787126,0.5398421572553808,positive
63,1.0,rho_minus10pp,10,5,Adjusted_minus_Heston,-0.5500012370176361,0.0348020274028962,-0.618232124310461,-0.4817703497248113,-0.6877152506688307,-0.4122872233664416,4096,-0.6100238647278211,-0.0017547888752530594,0.002779623990091995,0.00720285189583337,-0.694918102564664,-0.4050843714706082,negative
63,1.0,rho_plus10pp,0,1,Heston_minus_BS,0.3168611766112201,0.0096073137068888,0.298025620534766,0.3356967326876742,0.2788443761626436,0.3548779770597967,4096,0.3332408335270124,0.0014865610702586665,0.0008145085871539035,0.0030829979010803176,0.27576137826156333,0.357960974960877,positive
63,1.0,rho_plus10pp,0,1,Adjusted_minus_Heston,-0.4439114590874262,0.0169872981370383,-0.4772157953888631,-0.4106071227859894,-0.5111313649986068,-0.3766915531762457,4096,-0.4740227485301004,-0.002844867550826784,0.0014737737372179248,0.005733464075773916,-0.5168648290743807,-0.3709580891004718,negative
63,1.0,rho_plus10pp,0,5,Heston_minus_BS,0.3519733614669355,0.0130061490703245,0.3264742409399187,0.3774724819939522,0.3005071359541343,0.4034395869797366,4096,0.3725572218895161,0.0003959576341753128,0.0010039084094299487,0.002363618116658012,0.2981435178374763,0.4058032050963946,positive
63,1.0,rho_plus10pp,0,5,Adjusted_minus_Heston,-0.4971369598101574,0.0233451618431415,-0.5429061642335637,-0.4513677553867509,-0.5895153692498384,-0.4047585503704763,4096,-0.5338705624323181,-0.0009680392989640151,0.0018791738049044207,0.00465121995657668,-0.5941665892064151,-0.4001073304138996,negative
63,1.0,rho_plus10pp,5,1,Heston_minus_BS,0.2925440695580522,0.0096730240192973,0.2735796855582125,0.3115084535578919,0.254267248888375,0.3308208902277295,4096,0.3114711635991182,0.001694393534766989,0.000819506870450232,0.0033006270008494433,0.25096662188752555,0.3341215172285789,positive
63,1.0,rho_plus10pp,5,1,Adjusted_minus_Heston,-0.3927307066773082,0.0171714181462255,-0.4263960182590002,-0.3590653950956162,-0.460679188115573,-0.3247822252390434,4096,-0.4282207970711963,-0.0031436992781670864,0.0014937866184957882,0.006071521050418831,-0.4667507091659918,-0.31871070418862457,negative
63,1.0,rho_plus10pp,5,5,Heston_minus_BS,0.3286933770386988,0.0132471238459711,0.3027218149907553,0.3546649390866423,0.2762735977814905,0.3811131562959071,4096,0.350808834283609,0.0005075767722979566,0.0010163816702920628,0.0024996848460703994,0.27377391293542014,0.38361284114197747,positive
63,1.0,rho_plus10pp,5,5,Adjusted_minus_Heston,-0.4519003625527547,0.0238172504215396,-0.4985951171520749,-0.4052056079534346,-0.5461468589339646,-0.3576538661715449,4096,-0.4916699871016257,-0.0011060613477181366,0.0019043076332485726,0.004838504308885339,-0.55098536324285,-0.35281536186265955,negative
63,1.0,rho_plus10pp,10,1,Heston_minus_BS,0.2704271545310269,0.0099625569867239,0.2508951285648345,0.2899591804972193,0.2310046320156767,0.3098496770463771,4096,0.2919341367697077,0.001901845673198194,0.0008308217600757317,0.0035302563229466276,0.22747437569273007,0.31337993336932374,positive
63,1.0,rho_plus10pp,10,1,Adjusted_minus_Heston,-0.3436395448282242,0.0177709516022732,-0.378480267807485,-0.3087988218489633,-0.4139604213455076,-0.2733186683109407,4096,-0.3846300228339202,-0.0034405250760490003,0.0015264479155062698,0.0064323629904412885,-0.4203927843359489,-0.2668863053204994,negative
63,1.0,rho_plus10pp,10,5,Heston_minus_BS,0.3064172169389234,0.0135693714816799,0.2798138743956115,0.3330205594822352,0.2527222816458523,0.3601121522319944,4096,0.3300666850107889,0.0006207053853148582,0.0010310308163539513,0.0026415257853686027,0.2500807558604837,0.36275367801736297,positive
63,1.0,rho_plus10pp,10,5,Adjusted_minus_Heston,-0.407989334303845,0.0244313804806167,-0.4558881175753723,-0.3600905510323176,-0.5046659855251812,-0.3113126830825088,4096,-0.4508126206516284,-0.0012468526287773556,0.0019341738136342637,0.005037833303500512,-0.5097038188286817,-0.3062748497790083,negative
63,1.1,reference,0,1,Heston_minus_BS,0.2449597387495162,0.0090595967711182,0.2271980055305725,0.2627214719684599,0.2091102918489522,0.2808091856500803,4096,0.2433033219723742,0.001486530491752544,0.0008545120827543423,0.0031613741739510547,0.20594891767500115,0.28397055982403135,positive
63,1.1,reference,0,1,Adjusted_minus_Heston,-0.413463638841229,0.0185548510562698,-0.4498412307699723,-0.3770860469124857,-0.4868864593590468,-0.3400408183234112,4096,-0.4147267192654797,-0.0030007805278489293,0.0018656331106901404,0.006657421424801605,-0.49354388078384837,-0.33338339689860963,negative
63,1.1,reference,0,5,Heston_minus_BS,0.2490545554530581,0.0102668452325051,0.2289259591560033,0.2691831517501128,0.2084279434417632,0.2896811674643529,4096,0.2406911551787095,0.0013125838920258564,0.0010476158422612792,0.0033659109428579633,0.20506203249890526,0.2930470784072109,positive
63,1.1,reference,0,5,Adjusted_minus_Heston,-0.4178627357587967,0.0225874662803576,-0.4621464451003194,-0.3735790264172739,-0.5072428917959191,-0.3284825797216743,4096,-0.4057256179397395,-0.002645785925089746,0.0022887912965569982,0.007131816866341463,-0.5143747086622605,-0.3213507628553328,negative
63,1.1,reference,5,1,Heston_minus_BS,0.2097680118842906,0.0084388461854259,0.1932232871677253,0.2263127366008559,0.1763749177025602,0.243161106066021,4096,0.2089440306727146,0.001537578268556197,0.0007996964030540729,0.0031049832185421795,0.173269934484018,0.2462660892845632,positive
63,1.1,reference,5,1,Adjusted_minus_Heston,-0.3225983970700733,0.0175365038961879,-0.3569794751319625,-0.2882173190081841,-0.3919915479056729,-0.2532052462344737,4096,-0.3264012450733366,-0.003134858083191364,0.001757098475118687,0.00657877109442399,-0.39857031900009693,-0.24662647514004973,negative
63,1.1,reference,5,5,Heston_minus_BS,0.2257570082879043,0.0100981964357594,0.2059590552867017,0.2455549612891069,0.1857977511530489,0.2657162654227598,4096,0.2178645112219896,0.0013334497713672197,0.0010193488066321276,0.0033313734323661896,0.1824663777206827,0.26904763885512595,positive
63,1.1,reference,5,5,Adjusted_minus_Heston,-0.3593034166309994,0.0224250132552276,-0.4032686297562039,-0.3153382035057949,-0.448040734885672,-0.2705660983763268,4096,-0.3485227494446827,-0.0026899159776127765,0.002234206589969813,0.00706896089395361,-0.45510969577962557,-0.2634971374823732,negative
63,1.1,reference,10,1,Heston_minus_BS,0.178400332634634,0.0080115402435936,0.1626933597886475,0.1941073054806205,0.1466981174245644,0.2101025478447035,4096,0.1782596406778142,0.001570888874015281,0.0007566920481866144,0.0030540052884610452,0.14364411213610334,0.21315655313316456,positive
63,1.1,reference,10,1,Adjusted_minus_Heston,-0.238473498279017,0.0170278934494425,-0.2718574234547802,-0.2050895731032538,-0.3058540426306508,-0.1710929539273832,4096,-0.2445770139563063,-0.0032407150645590113,0.0016789836136768099,0.006531522947365559,-0.31238556557801633,-0.16456143098001763,negative
63,1.1,reference,10,5,Heston_minus_BS,0.2035296303142217,0.0100095055048877,0.1839055597376877,0.2231537008907557,0.1639213292867045,0.2431379313417389,4096,0.1960714600821566,0.0013525456215672188,0.0009950930345815536,0.003302927969347064,0.16061840131735744,0.24644085931108595,positive
63,1.1,reference,10,5,Adjusted_minus_Heston,-0.3027686452824811,0.0224429706814724,-0.3467690647223063,-0.258768225842656,-0.3915770223066441,-0.2139602682583181,4096,-0.2932864914060243,-0.0027324650083552175,0.002189125781234397,0.007023151539574636,-0.3986001738462187,-0.20693711671874346,negative
63,1.1,kappa_minus20,0,1,Heston_minus_BS,0.2043434388776139,0.0084222696587992,0.1878312131619511,0.2208556645932768,0.1710159391507046,0.2376709386045233,4096,0.2014506692717621,0.0015986622289677157,0.0008025093748327512,0.0031715806036399083,0.1678443585470647,0.24084251920816319,positive
63,1.1,kappa_minus20,0,1,Adjusted_minus_Heston,-0.3796817965414115,0.0189539818704053,-0.4168419017783337,-0.3425216913044893,-0.4546840051147051,-0.304679587968118,4096,-0.3814733479825843,-0.0031158428248193536,0.0019206416890151497,0.006880300535289046,-0.4615643056499941,-0.29779928743282896,negative
63,1.1,kappa_minus20,0,5,Heston_minus_BS,0.2032608396906666,0.0095724989664876,0.184493539425891,0.2220281399554422,0.165381803561949,0.2411398758193842,4096,0.1930386486162316,0.0013910144241471092,0.0010311316379850864,0.0034120324345978787,0.16196977112735114,0.24455190825398207,positive
63,1.1,kappa_minus20,0,5,Adjusted_minus_Heston,-0.3779236398187607,0.0233415452236784,-0.4236857537025237,-0.3321615259349977,-0.4702877380467311,-0.2855595415907903,4096,-0.3649690318508591,-0.0028174489888684786,0.0023890088701331073,0.0074999063743293685,-0.4777876444210604,-0.27805963521646093,negative
63,1.1,kappa_minus20,5,1,Heston_minus_BS,0.1745705162058367,0.0078700952665513,0.1591408523848385,0.190000180026835,0.1434280084884888,0.2057130239231846,4096,0.1722507766144473,0.001632913475699101,0.0007580275456705465,0.0031186474652133717,0.14030936102327543,0.20883167138839798,positive
63,1.1,kappa_minus20,5,1,Adjusted_minus_Heston,-0.2837218413582477,0.0179685926542661,-0.3189500482098373,-0.2484936345066581,-0.354824797098017,-0.2126188856184784,4096,-0.2880707381454141,-0.00325447201420762,0.0018171453475082516,0.006816076895323793,-0.36164087399334083,-0.2058028087231546,negative
63,1.1,kappa_minus20,5,5,Heston_minus_BS,0.1833963368898351,0.0094676942483945,0.1648345108299149,0.2019581629497552,0.1459320202316556,0.2208606535480145,4096,0.1734848686684974,0.0013967602889884037,0.0010105367432292477,0.0033774123057177296,0.14255460792593788,0.22423806585373224,positive
63,1.1,kappa_minus20,5,5,Adjusted_minus_Heston,-0.3162188401902766,0.0232340666984905,-0.3617702377541655,-0.2706674426263876,-0.4081576385093198,-0.2242800418712332,4096,-0.3046101770924098,-0.0028648890094938,0.0023378257166595884,0.007447027414146594,-0.4156046659234664,-0.2168330144570866,negative
63,1.1,kappa_minus20,10,1,Heston_minus_BS,0.1490718603291816,0.0075155636415076,0.1343372711677731,0.1638064494905902,0.1193322586117004,0.1788114620466628,4096,0.1471621112795632,0.001638598358810194,0.0007245337168995979,0.003058684443933406,0.11627357416776699,0.18187014649059619,positive
63,1.1,kappa_minus20,10,1,Adjusted_minus_Heston,-0.1949989401494067,0.017548117984457,-0.2294027881361203,-0.1605950921626931,-0.2644380487302816,-0.1255598315685319,4096,-0.2016533907125598,-0.003356385274735917,0.0017475961227315087,0.006781673675289674,-0.2712197224055713,-0.11877815789324223,negative
63,1.1,kappa_minus20,10,5,Heston_minus_BS,0.1646490973249712,0.0094412321078245,0.146139151441739,0.1831590432082034,0.1272894931752188,0.2020087014747237,4096,0.1550074376476096,0.0013993354756264144,0.0009936263967750198,0.003346843213305453,0.12394264996191333,0.20535554468802913,positive
63,1.1,kappa_minus20,10,5,Adjusted_minus_Heston,-0.2566567538049476,0.023319467080577,-0.3023755825295977,-0.2109379250802975,-0.3489334873036952,-0.1643800203062,4096,-0.2463310284986528,-0.002909418045619616,0.0022966185199389207,0.007410790344699901,-0.3563442776483951,-0.1569692299615001,negative
63,1.1,kappa_plus20,0,1,Heston_minus_BS,0.2835969003641767,0.0098345626052163,0.2643158129458354,0.3028779877825179,0.244680860410838,0.3225129403175154,4096,0.2829890910871448,0.0013866282128794768,0.0009444525720323424,0.003237755254062868,0.24144310515677514,0.32575069557157826,positive
63,1.1,kappa_plus20,0,1,Adjusted_minus_Heston,-0.4375656233331357,0.018120553933926,-0.4730917568780559,-0.4020394897882156,-0.5092699002976504,-0.3658613463686211,4096,-0.4384598335078574,-0.002898123047259898,0.0018121165992735252,0.006449871581836008,-0.5157197718794864,-0.3594114747867851,negative
63,1.1,kappa_plus20,0,5,Heston_minus_BS,0.2925206279363148,0.0111719210166963,0.2706175912278524,0.3144236646447772,0.248312568859982,0.3367286870126476,4096,0.2859229225811738,0.0012202873254947037,0.0011263565106283727,0.003427946086326314,0.2448846227736557,0.34015663309897387,positive
63,1.1,kappa_plus20,0,5,Adjusted_minus_Heston,-0.4465590064631846,0.0218606471267754,-0.4894177552650174,-0.4037002576613517,-0.5330630891704514,-0.3600549237559177,4096,-0.4351918494444161,-0.002489496327422774,0.0021996845584611826,0.006800878062006691,-0.5398639672324581,-0.353254045693911,negative
63,1.1,kappa_plus20,5,1,Heston_minus_BS,0.2439242692531608,0.0091543687416306,0.2259767314670381,0.2618718070392835,0.2076998031535774,0.2801487353527442,4096,0.2443634253999426,0.0014514820096161536,0.000881645487611953,0.0031795071653355814,0.2045202959882418,0.2833282425180798,positive
63,1.1,kappa_plus20,5,1,Adjusted_minus_Heston,-0.3514075191470659,0.0170954779365793,-0.384923946647225,-0.3178910916469069,-0.4190554999579731,-0.2837595383361588,4096,-0.3548025918372609,-0.0030372803002234514,0.0017014245571037839,0.006372072432146868,-0.42542757239011997,-0.2773874659040119,negative
63,1.1,kappa_plus20,5,5,Heston_minus_BS,0.2663864157233354,0.0109522935427926,0.2449139682229341,0.2878588632237367,0.2230474376516581,0.3097253937950127,4096,0.2603849047220554,0.0012692849193654161,0.0010951735310019183,0.003415825040129176,0.21963161261152891,0.31314121883514184,positive
63,1.1,kappa_plus20,5,5,Adjusted_minus_Heston,-0.3909166664496314,0.0216621722060276,-0.4333862965431999,-0.3484470363560629,-0.4766353702584548,-0.3051979626408079,4096,-0.3808993699238728,-0.0025423688679857455,0.0021448811740428847,0.006746335969109799,-0.4833817062275646,-0.2984516266716981,negative
63,1.1,kappa_plus20,10,1,Heston_minus_BS,0.2076862382546079,0.0086634926248999,0.1907010844298461,0.2246713920793696,0.1734042026766116,0.2419682738326042,4096,0.2090366725086089,0.0015071205733276603,0.0008302954265853586,0.0031344996094349632,0.17026970306717665,0.24510277344203915,positive
63,1.1,kappa_plus20,10,1,Adjusted_minus_Heston,-0.2715487954251976,0.0165343341236363,-0.3039650760915894,-0.2391325147588059,-0.3369762916125713,-0.2061212992378239,4096,-0.2772201938046494,-0.0031519936339656687,0.001617944073140479,0.0063231640173210075,-0.34329945562989234,-0.1997981352205029,negative
63,1.1,kappa_plus20,10,5,Heston_minus_BS,0.2412799500978529,0.0108128080210408,0.2200809700251807,0.2624789301705251,0.1984929258196799,0.2840669743760258,4096,0.2358406632275179,0.0013165191200958763,0.0010680100028341718,0.003409818725650853,0.19508310709402904,0.2874767931016766,positive
63,1.1,kappa_plus20,10,5,Adjusted_minus_Heston,-0.3371899485955502,0.0216327312275999,-0.3796018583713442,-0.2947780388197561,-0.4227921524298704,-0.2515877447612299,4096,-0.3284676203823123,-0.002594214254256437,0.0020989311893808015,0.006708119385442808,-0.4295002718153132,-0.2448796253757871,negative
