maturity_days,strike_over_forward,scenario,fee_bps,rebalance_days,contrast,difference,se,ci95_low,ci95_high,sim95_low,sim95_high,n_paths,first_half_difference
63,1.1,xi_minus20,5,5,Adjusted_minus_Heston,-0.3645155510522339,0.01845948125381504,-0.4007061663382919,-0.32832493576617583,-0.4375609867089594,-0.2914701153955084,4096,-0.35717543427353826
63,1.1,xi_minus20,10,1,Heston_minus_BS,0.1928017891818617,0.008057890828068041,0.17700394400051908,0.2085996343632043,0.16091616152431754,0.22468741683940585,4096,0.1962417250686535
63,1.1,xi_minus20,10,1,Adjusted_minus_Heston,-0.25855041197242756,0.014161119347994591,-0.28631390192625855,-0.23078692201859657,-0.3145869342310023,-0.2025138897138528,4096,-0.2643064637587727
63,1.1,xi_minus20,10,5,Heston_minus_BS,0.22867594225790366,0.01015756059305212,0.2087616032462373,0.24859028126957003,0.1884817770737798,0.26887010744202755,4096,0.22624085562407362
63,1.1,xi_minus20,10,5,Adjusted_minus_Heston,-0.31850714977918804,0.018382916157280885,-0.35454765586581044,-0.28246664369256563,-0.39124961208820475,-0.24576468747017133,4096,-0.31231168026965583
63,1.1,xi_plus20,0,1,Heston_minus_BS,0.21346088846502292,0.009073561033562844,0.19567177770264038,0.23124999922740547,0.1775561840184931,0.24936559291155275,4096,0.2089468705185857
63,1.1,xi_plus20,0,1,Adjusted_minus_Heston,-0.3845908394676004,0.020947033148864418,-0.42565840835815,-0.34352327057705084,-0.46747968889062785,-0.301701990044573,4096,-0.38535704990210373
63,1.1,xi_plus20,0,5,Heston_minus_BS,0.2110533808670862,0.010251593350377168,0.19095468654782227,0.23115207518635011,0.1704871216013157,0.25161964013285665,4096,0.19784308088538113
63,1.1,xi_plus20,0,5,Adjusted_minus_Heston,-0.37842868404014507,0.026177513966848157,-0.4297508379020699,-0.3271065301782202,-0.48201490544185727,-0.27484246263843287,4096,-0.362116897702862
63,1.1,xi_plus20,5,1,Heston_minus_BS,0.18494631212366652,0.008471985012709998,0.1683366172959275,0.20155600695140555,0.15142208532543217,0.21847053892190088,4096,0.18069946855545044
63,1.1,xi_plus20,5,1,Adjusted_minus_Heston,-0.27815981273866075,0.01997963400130863,-0.3173307535552217,-0.2389888719220998,-0.3572205972656309,-0.19909902821169062,4096,-0.2817235187278889
63,1.1,xi_plus20,5,5,Heston_minus_BS,0.19129315731442464,0.01013950180794933,0.17141422333582515,0.21117209129302414,0.15117045198375642,0.23141586264509287,4096,0.1782710474340038
63,1.1,xi_plus20,5,5,Adjusted_minus_Heston,-0.3097363147985951,0.02614571054856639,-0.360996116676735,-0.2584765129204552,-0.41319668788898034,-0.20627594170820987,4096,-0.29488244852780326
63,1.1,xi_plus20,10,1,Heston_minus_BS,0.16113152821601767,0.0080840661547234,0.14528236516913237,0.17698069126290297,0.12914232299241366,0.1931207334396217,4096,0.15694825458044206
63,1.1,xi_plus20,10,1,Adjusted_minus_Heston,-0.17988774569353264,0.01965612018167202,-0.2184244236061037,-0.14135106778096157,-0.25766836380783914,-0.10210712757922612,4096,-0.18594688707707907
63,1.1,xi_plus20,10,5,Heston_minus_BS,0.17272963712945671,0.010112537775875296,0.152903567307652,0.19255570695126142,0.13271363032638134,0.2127456439325321,4096,0.15984702179334553
63,1.1,xi_plus20,10,5,Adjusted_minus_Heston,-0.2434414115186786,0.0263280060785081,-0.29505861170621706,-0.19182421133114014,-0.3476231405464152,-0.139259682490942,4096,-0.22997181021916552
63,1.1,rho_minus10pp,0,1,Heston_minus_BS,0.27399107260823713,0.010604778958442222,0.2531999425541709,0.29478220266230337,0.23202723362426816,0.3159549115922061,4096,0.27068626386748196
63,1.1,rho_minus10pp,0,1,Adjusted_minus_Heston,-0.4486803053028895,0.021557657618580642,-0.4909450300053439,-0.4064155806004351,-0.533985437708076,-0.36337517289770294,4096,-0.44922256057708837
63,1.1,rho_minus10pp,0,5,Heston_minus_BS,0.27785965171615257,0.011867113525201136,0.2545936598802352,0.30112564355206994,0.23090066811757576,0.3248186353147294,4096,0.26666531946233124
63,1.1,rho_minus10pp,0,5,Adjusted_minus_Heston,-0.44979501196009675,0.026466512384300502,-0.5016837597799171,-0.39790626414027636,-0.5545248199565053,-0.3450652039636882,4096,-0.4344595627757589
63,1.1,rho_minus10pp,5,1,Heston_minus_BS,0.237284939109179,0.00987187776871247,0.21793069369100806,0.25663918452734996,0.19822124048999293,0.2763486377283651,4096,0.23458486374051868
63,1.1,rho_minus10pp,5,1,Adjusted_minus_Heston,-0.34293104751999043,0.020418380201022053,-0.38296216932992394,-0.3028999257100569,-0.4237279809051077,-0.26213411413487314,4096,-0.3463355656586289
63,1.1,rho_minus10pp,5,5,Heston_minus_BS,0.25301180087861364,0.011660015438385353,0.23015183384281787,0.2758717679144094,0.20687231863910163,0.2991512831181256,4096,0.24216417517611885
63,1.1,rho_minus10pp,5,5,Adjusted_minus_Heston,-0.38140585241310015,0.026322168929909916,-0.4330116086171171,-0.3298000962090832,-0.4855644834427682,-0.2772472213834321,4096,-0.36759098264208456
63,1.1,rho_minus10pp,10,1,Heston_minus_BS,0.20552212649929533,0.009361363708712314,0.1871687660837715,0.22387548691481915,0.16847856709252013,0.24256568590607053,4096,0.20322193639280012
63,1.1,rho_minus10pp,10,1,Adjusted_minus_Heston,-0.24537953695295894,0.019891794334152516,-0.2843782642843633,-0.20638080962155458,-0.3240927338816029,-0.16666634002431496,4096,-0.25135216004795485
63,1.1,rho_minus10pp,10,5,Heston_minus_BS,0.22948849290207218,0.01154411582769505,0.20685575209027607,0.2521212337138683,0.18380763338542616,0.2751693524187182,4096,0.21893706480259484
63,1.1,rho_minus10pp,10,5,Adjusted_minus_Heston,-0.31544613167724184,0.026390560858467357,-0.36718597322965296,-0.2637062901248307,-0.41987539426736337,-0.2110168690871203,4096,-0.30308063029583354
63,1.1,rho_plus10pp,0,1,Heston_minus_BS,0.22132294777605235,0.0077542160974891005,0.20612047010235346,0.23652542544975125,0.19063898189264353,0.25200691365946115,4096,0.22119053121144194
63,1.1,rho_plus10pp,0,1,Adjusted_minus_Heston,-0.3695385520173299,0.015527141107783988,-0.3999801870014122,-0.33909691703324757,-0.43098051623759365,-0.3080965877970661,4096,-0.37124609514824736
63,1.1,rho_plus10pp,0,5,Heston_minus_BS,0.2255961103055038,0.008948655918622421,0.20805188144960146,0.24314033916140615,0.1901856639809183,0.2610065566300893,4096,0.21990311742536928
63,1.1,rho_plus10pp,0,5,Adjusted_minus_Heston,-0.3761354501054405,0.018734277571510038,-0.41286481551556664,-0.3394060846953144,-0.45026827367230826,-0.3020026265385728,4096,-0.3668606378667772
63,1.1,rho_plus10pp,5,1,Heston_minus_BS,0.18783927630521863,0.007249192505247543,0.17362691933349883,0.20205163327693842,0.1591537234760545,0.21652482913438276,4096,0.18873745614484633
63,1.1,rho_plus10pp,5,1,Adjusted_minus_Heston,-0.2939449079163715,0.014646465216600707,-0.32265993953975897,-0.26522987629298406,-0.3519019771247257,-0.23598783870801732,4096,-0.297826048686473
63,1.1,rho_plus10pp,5,5,Heston_minus_BS,0.20387051729123679,0.008823207085267917,0.18657223632539657,0.221168798257077,0.16895648061971852,0.23878455396275505,4096,0.198758008714257
63,1.1,rho_plus10pp,5,5,Adjusted_minus_Heston,-0.3275557578658401,0.018566540136611652,-0.36395626674462556,-0.2911552489870547,-0.40102483287771734,-0.2540866828539629,4096,-0.3194480099054326
63,1.1,rho_plus10pp,10,1,Heston_minus_BS,0.15718038243280236,0.006912471452162226,0.14362818172026284,0.17073258314534187,0.12982725794651623,0.18453350691908849,4096,0.15901031941305516
63,1.1,rho_plus10pp,10,1,Adjusted_minus_Heston,-0.22374633379532724,0.014176227933282723,-0.2515394447872666,-0.1959532228033879,-0.27984264176398527,-0.1676500258266692,4096,-0.2296115735484613
63,1.1,rho_plus10pp,10,5,Heston_minus_BS,0.18298795415468883,0.008767011751784818,0.16579984658250985,0.2001760617268678,0.14829628627889713,0.21767962203048052,4096,0.1784319215317075
63,1.1,rho_plus10pp,10,5,Adjusted_minus_Heston,-0.28061766341450056,0.01854693273156512,-0.31697973112351313,-0.24425559570548797,-0.3540091505774004,-0.20722617625160072,4096,-0.2736309447144186
252,0.9,reference,0,1,Heston_minus_BS,1.2461842227155318,0.03769958170566226,1.1722725542783183,1.3200958911527452,1.097004387599781,1.3953640578312825,4096,1.2569108410707992
252,0.9,reference,0,1,Adjusted_minus_Heston,-1.5498160554276597,0.057877097857330154,-1.6632866212375887,-1.4363454896177306,-1.7788397083356677,-1.3207924025196516,4096,-1.5857109557808964
252,0.9,reference,0,5,Heston_minus_BS,1.2861239822821542,0.043292345825116305,1.2012474567154372,1.3710005078488712,1.1148131952716207,1.4574347692926877,4096,1.3297767689924793
252,0.9,reference,0,5,Adjusted_minus_Heston,-1.6025625365921146,0.06595118339953478,-1.7318626980243073,-1.4732623751599219,-1.8635359007542305,-1.3415891724299986,4096,-1.6899252795505504
252,0.9,reference,5,1,Heston_minus_BS,1.2012225000554637,0.036748094336145384,1.1291762639598342,1.2732687361510933,1.0558077658367855,1.346637234274142,4096,1.216492497473603
252,0.9,reference,5,1,Adjusted_minus_Heston,-1.4481927120023952,0.055931394792458004,-1.557848642389287,-1.3385367816155034,-1.6695170841950884,-1.226868339809702,4096,-1.490390391696938
252,0.9,reference,5,5,Heston_minus_BS,1.2239312280480807,0.043036308016402576,1.1395566757332898,1.3083057803628717,1.0536336002387694,1.394228855857392,4096,1.2714814053175747
252,0.9,reference,5,5,Adjusted_minus_Heston,-1.490688191049351,0.06535247076264845,-1.6188145503356153,-1.3625618317630868,-1.7492924081702677,-1.2320839739284344,4096,-1.5832271015585768
252,0.9,reference,10,1,Heston_minus_BS,1.1500980586852565,0.036652617295534526,1.078239009477378,1.221957107893135,1.0050611336764224,1.2951349836940906,4096,1.169923948926799
252,0.9,reference,10,1,Adjusted_minus_Heston,-1.336479420512099,0.05527802607937732,-1.4448543931402151,-1.2281044478839827,-1.555218367814719,-1.117740473209479,4096,-1.3849309349302656
252,0.9,reference,10,5,Heston_minus_BS,1.160550169473721,0.043068926347158,1.0761116675038225,1.2449886714436196,0.9901234686884324,1.3309768702590097,4096,1.212014815049562
252,0.9,reference,10,5,Adjusted_minus_Heston,-1.3766947182486922,0.06518788329435113,-1.5044983966500414,-1.248891039847343,-1.6346476514488901,-1.1187417850484942,4096,-1.4744180309431107
252,0.9,kappa_minus20,0,1,Heston_minus_BS,1.4880283282089153,0.044608386491766884,1.4005716477173293,1.5754850087005012,1.3115098778564018,1.6645467785614287,4096,1.4968922827446702
252,0.9,kappa_minus20,0,1,Adjusted_minus_Heston,-1.7868296639723538,0.06662999667887781,-1.9174606683413542,-1.6561986596033533,-2.0504891389215176,-1.52317018902319,4096,-1.8263578194428423
252,0.9,kappa_minus20,0,5,Heston_minus_BS,1.538315317532298,0.05079437332465124,1.4387307409988193,1.637899894065777,1.3373184922481263,1.73931214281647,4096,1.5812667221851098
252,0.9,kappa_minus20,0,5,Adjusted_minus_Heston,-1.8480998951769427,0.07560229998561896,-1.9963214901340176,-1.6998783002198679,-2.14726339079027,-1.5489363995636156,4096,-1.9422205098841359
252,0.9,kappa_minus20,5,1,Heston_minus_BS,1.4307756034288985,0.04325231129643999,1.3459775672956364,1.5155736395621606,1.259623235799076,1.601927971058721,4096,1.446265485897845
252,0.9,kappa_minus20,5,1,Adjusted_minus_Heston,-1.6701269483981638,0.06420970100340544,-1.7960128579042505,-1.544241038892077,-1.92420914706301,-1.4160447497333175,4096,-1.717381433020143
252,0.9,kappa_minus20,5,5,Heston_minus_BS,1.4654947412853403,0.05031776743618323,1.3668445713104993,1.5641449112601813,1.2663838782490247,1.664605604321656,4096,1.513733259100655
252,0.9,kappa_minus20,5,5,Adjusted_minus_Heston,-1.7206337954154276,0.07478850583970253,-1.8672599115802249,-1.5740076792506303,-2.0165770516782544,-1.4246905391526008,4096,-1.820950217908233
252,0.9,kappa_minus20,10,1,Heston_minus_BS,1.3702464287944613,0.04280821404125804,1.286319064631386,1.4541737929575367,1.2008513845169413,1.5396414730719814,4096,1.392449669779449
252,0.9,kappa_minus20,10,1,Adjusted_minus_Heston,-1.5426958173450545,0.06323844732744927,-1.6666775418066975,-1.4187140928834114,-1.7929346984801215,-1.2924569362099874,4096,-1.5976429433695538
252,0.9,kappa_minus20,10,5,Heston_minus_BS,1.3923360045289424,0.0501570888924166,1.2940008518225838,1.4906711572353009,1.1938609575303984,1.5908110515274863,4096,1.4458968162896313
252,0.9,kappa_minus20,10,5,Adjusted_minus_Heston,-1.5910377098441633,0.07446681498707976,-1.7370331371110312,-1.4450422825772953,-1.8857080133000548,-1.2963674063882717,4096,-1.6975635316583042
252,0.9,kappa_plus20,0,1,Heston_minus_BS,1.06966685410353,0.03250053619639864,1.0059481403487012,1.1333855678583586,0.9410599992899649,1.198273708917095,4096,1.08183666062097
252,0.9,kappa_plus20,0,1,Adjusted_minus_Heston,-1.365455016935608,0.05116703627682589,-1.4657702153835424,-1.2651398184876734,-1.5679264951268919,-1.162983538744324,4096,-1.3980412293594084
252,0.9,kappa_plus20,0,5,Heston_minus_BS,1.1020264123204346,0.037639441352691774,1.0282326516590463,1.175820172981823,0.953084556713581,1.2509682679272882,4096,1.145783256823308
252,0.9,kappa_plus20,0,5,Adjusted_minus_Heston,-1.412036599023716,0.058493155549298716,-1.5267149727139149,-1.2973582253335172,-1.6434980345476478,-1.1805751634997843,4096,-1.4929180797719541
252,0.9,kappa_plus20,5,1,Heston_minus_BS,1.0345262383787155,0.031863690722929064,0.9720560878532701,1.096996388904161,0.9084394248607847,1.1606130518966462,4096,1.0495955192730764
252,0.9,kappa_plus20,5,1,Adjusted_minus_Heston,-1.2756713893103448,0.04955896794897109,-1.372833899911482,-1.1785088787092077,-1.4717796306392896,-1.0795631479814,4096,-1.3135227689391105
252,0.9,kappa_plus20,5,5,Heston_minus_BS,1.048375180190785,0.03755090410838717,0.974755000644871,1.121995359736699,0.899783672542964,1.196966687838606,4096,1.0949332413787085
252,0.9,kappa_plus20,5,5,Adjusted_minus_Heston,-1.3125887107374765,0.05804089796886619,-1.4263804137851699,-1.1987970076897831,-1.5422605319414,-1.082916889533553,4096,-1.3978812628154833
252,0.9,kappa_plus20,10,1,Heston_minus_BS,0.9911290469220639,0.032038564270707275,0.9283160492058264,1.0539420446383014,0.8643502467601608,1.117907847083967,4096,1.0090528346239551
252,0.9,kappa_plus20,10,1,Adjusted_minus_Heston,-1.1764139191616616,0.04911595284693627,-1.2727078794008895,-1.0801199589224337,-1.3707691192926608,-0.9820587190306626,4096,-1.2194684510318794
252,0.9,kappa_plus20,10,5,Heston_minus_BS,0.9929195316664515,0.03772935508395385,0.9189494912270836,1.0668895721058194,0.8436218812470972,1.1422171820858058,4096,1.0422831925508296
252,0.9,kappa_plus20,10,5,Adjusted_minus_Heston,-1.2110734424904552,0.05797615880864602,-1.3247382216008368,-1.0974086633800737,-1.4404890863892146,-0.981657798591696,4096,-1.3007816381637338
252,0.9,theta_minus20,0,1,Heston_minus_BS,1.5250905246927617,0.04749861573522762,1.4319674241539175,1.618213625231606,1.337135238638662,1.7130458107468616,4096,1.5132029507990579
252,0.9,theta_minus20,0,1,Adjusted_minus_Heston,-1.8797153279603103,0.06106990486177797,-1.9994455306685797,-1.7599851252520409,-2.1213731375599933,-1.6380575183606272,4096,-1.9026252077447605
252,0.9,theta_minus20,0,5,Heston_minus_BS,1.5851911218505168,0.053553633413413876,1.480196895989761,1.6901853477112727,1.373275714808679,1.7971065288923547,4096,1.6125440071451587
252,0.9,theta_minus20,0,5,Adjusted_minus_Heston,-1.946158019694763,0.06936368699152244,-2.082148542733645,-1.8101674966558814,-2.2206348950406163,-1.67168114434891,4096,-2.0228985945317586
252,0.9,theta_minus20,5,1,Heston_minus_BS,1.4747724131646431,0.04548839152632349,1.3855904445559357,1.5639543817733506,1.294771722425986,1.6547731039033002,4096,1.4697468046202198
252,0.9,theta_minus20,5,1,Adjusted_minus_Heston,-1.7804159021044805,0.0586950541180053,-1.8954901067135659,-1.6653416974953952,-2.0126762641370646,-1.5481555400718965,4096,-1.8095423821291268
252,0.9,theta_minus20,5,5,Heston_minus_BS,1.512879605061336,0.052696333489723066,1.4095661529610373,1.6161930571616347,1.304356592721897,1.721402617400775,4096,1.5462862762348768
252,0.9,theta_minus20,5,5,Adjusted_minus_Heston,-1.8329289853150823,0.06852189554389389,-1.967269139634858,-1.6985888309953066,-2.1040748340638893,-1.5617831365662753,4096,-1.9148663766897978
252,0.9,theta_minus20,10,1,Heston_minus_BS,1.4254373702429108,0.04446474629544211,1.3382623025991252,1.5126124378866965,1.2494873140166511,1.6013874264691705,4096,1.427441975785293
252,0.9,theta_minus20,10,1,Adjusted_minus_Heston,-1.6699465405721412,0.05771128035731318,-1.783092013966509,-1.5568010671777734,-1.8983140422394016,-1.4415790389048808,4096,-1.7052321787967357
252,0.9,theta_minus20,10,5,Heston_minus_BS,1.4413530827751146,0.052191424930617396,1.3390295258493323,1.543676639700897,1.2348280282958979,1.6478781372543314,4096,1.4808779203774511
252,0.9,theta_minus20,10,5,Adjusted_minus_Heston,-1.717365374147616,0.06814290399800361,-1.8509624990699027,-1.5837682492253293,-1.9870115273091458,-1.4477192209860863,4096,-1.8045065159209261
252,0.9,theta_plus20,0,1,Heston_minus_BS,1.0843343653235094,0.031875522087245485,1.0218410188941056,1.146827711752913,0.9582007342840554,1.2104679963629632,4096,1.1142522031984436
252,0.9,theta_plus20,0,1,Adjusted_minus_Heston,-1.2868982381798786,0.0558596042145103,-1.3964134200185343,-1.1773830563412229,-1.5079385301229629,-1.0658579462367943,4096,-1.333175954715637
252,0.9,theta_plus20,0,5,Heston_minus_BS,1.1097231027305465,0.037294412061468274,1.0366057869903018,1.1828404184707912,0.9621465517357357,1.2572996537253573,4096,1.1669184664920371
252,0.9,theta_plus20,0,5,Adjusted_minus_Heston,-1.3293713325910859,0.06371972654457916,-1.4542966258753212,-1.2044460393068506,-1.5815146686566248,-1.077227996525547,4096,-1.4250778000843205
252,0.9,theta_plus20,5,1,Heston_minus_BS,1.0459518135797725,0.031854915289421,0.9834988676731186,1.1084047594864266,0.9198997250551857,1.1720039021043593,4096,1.0785699782323612
252,0.9,theta_plus20,5,1,Adjusted_minus_Heston,-1.1842703571605713,0.05434440119517282,-1.2908149176258996,-1.077725796695243,-1.3993148866478162,-0.9692258276733263,4096,-1.2368770468575128
252,0.9,theta_plus20,5,5,Heston_minus_BS,1.0569890137819087,0.037544740336841714,0.983380918578,1.1305971089858173,0.9084218966016007,1.2055561309622167,4096,1.1163103528959277
252,0.9,theta_plus20,5,5,Adjusted_minus_Heston,-1.21915503128015,0.06335555171907506,-1.3433663439911792,-1.0949437185691209,-1.4698573025390242,-0.9684527600212757,4096,-1.3199905248571535
252,0.9,theta_plus20,10,1,Heston_minus_BS,0.9953965572019592,0.032552470904172695,0.9315760231953476,1.0592170912085708,0.8665841931813423,1.124208921222576,4096,1.0306050425845374
252,0.9,theta_plus20,10,1,Adjusted_minus_Heston,-1.072413944480966,0.054027254676899644,-1.1783367254133639,-0.966491163548568,-1.2862035034045343,-0.8586243855573976,4096,-1.131305352538989
252,0.9,theta_plus20,10,5,Heston_minus_BS,1.001416671332748,0.038023051205084105,0.9268708268832518,1.0759625157822441,0.8509568451824686,1.1518764974830273,4096,1.0628446790129058
252,0.9,theta_plus20,10,5,Adjusted_minus_Heston,-1.1069901846903654,0.06339747982502018,-1.2312836992753837,-0.982696670105347,-1.3578583683453094,-0.8561220010354214,4096,-1.2129648957157435
252,0.9,xi_minus20,0,1,Heston_minus_BS,1.0046061148668248,0.03117021845107561,0.9434955468701144,1.0657166828635352,0.8812634187765127,1.127948810957137,4096,1.0212227832033114
252,0.9,xi_minus20,0,1,Adjusted_minus_Heston,-1.2474714906337454,0.047032981045734626,-1.3396816941263736,-1.1552612871411172,-1.4335842282281548,-1.061358753039336,4096,-1.277893481167967
252,0.9,xi_minus20,0,5,Heston_minus_BS,1.0319262476994626,0.03566890443208931,0.9619958103146024,1.101856685084323,0.8907819420813619,1.1730705533175634,4096,1.0731534874510154
252,0.9,xi_minus20,0,5,Adjusted_minus_Heston,-1.2881915575605296,0.05348320160497906,-1.3930476987997342,-1.183335416321325,-1.4998282610970808,-1.0765548540239784,4096,-1.3578826086524514
252,0.9,xi_minus20,5,1,Heston_minus_BS,0.9564232148945491,0.03044474978350515,0.8967349597510075,1.0161114700380907,0.8359512481681532,1.0768951816209449,4096,0.9774514986807373
252,0.9,xi_minus20,5,1,Adjusted_minus_Heston,-1.1625807912052744,0.04552328182273766,-1.2518311637565076,-1.073330418654041,-1.3427195452441252,-0.9824420371664234,4096,-1.1980935271127071
252,0.9,xi_minus20,5,5,Heston_minus_BS,0.9744280804219276,0.03548192572408844,0.9048642229205917,1.0439919379232636,0.8340236623985355,1.1148324984453197,4096,1.0191310353707133
252,0.9,xi_minus20,5,5,Adjusted_minus_Heston,-1.196920500599111,0.05302284634125869,-1.300874095335782,-1.09296690586244,-1.406735546726499,-0.987105454471723,4096,-1.2707560054197002
252,0.9,xi_minus20,10,1,Heston_minus_BS,0.9029995544576278,0.030399669008108282,0.8433996821335573,0.9625994267816983,0.7827059754569394,1.0232931334583162,4096,0.9284499607518104
252,0.9,xi_minus20,10,1,Adjusted_minus_Heston,-1.0692431696091405,0.04502884382993954,-1.157524174986176,-0.980962164232105,-1.2474253985380719,-0.891060940680209,4096,-1.1098137441201823
252,0.9,xi_minus20,10,5,Heston_minus_BS,0.91591562020001,0.035529614967497646,0.8462582658642953,0.9855729745357248,0.7753224925637601,1.05650874783626,4096,0.9641113181995529
252,0.9,xi_minus20,10,5,Adjusted_minus_Heston,-1.1038733822687818,0.05290471331016918,-1.2075953720636914,-1.0001513924738723,-1.3132209678753277,-0.894525796662236,4096,-1.181862090527587
252,0.9,xi_plus20,0,1,Heston_minus_BS,1.5137580034649436,0.04454618796929993,1.426423265879933,1.6010927410499542,1.3374856769394399,1.6900303299904473,4096,1.5163306854684113
252,0.9,xi_plus20,0,1,Adjusted_minus_Heston,-1.84021226437829,0.06850233291358561,-1.9745140653111133,-1.705910463445467,-2.1112807024548355,-1.569143826301745,4096,-1.8792362596845977
252,0.9,xi_plus20,0,5,Heston_minus_BS,1.567728205306575,0.051358632979240024,1.4670373731963613,1.6684190374167889,1.3644985657993907,1.7709578448137595,4096,1.6121560360996887
252,0.9,xi_plus20,0,5,Adjusted_minus_Heston,-1.9060555133268888,0.07817103882576412,-2.059313232422871,-1.7527977942309065,-2.2153836850265485,-1.5967273416272292,4096,-2.0094290898748355
252,0.9,xi_plus20,5,1,Heston_minus_BS,1.4746461959466282,0.043380013164023554,1.3895977947517761,1.5596945971414802,1.30298850325249,1.6463038886407664,4096,1.4818586200971096
252,0.9,xi_plus20,5,1,Adjusted_minus_Heston,-1.724064014597807,0.06609466309035682,-1.853645474199786,-1.594482554995828,-1.985605137754874,-1.46252289144074,4096,-1.7704919863147301
252,0.9,xi_plus20,5,5,Heston_minus_BS,1.5021133663884465,0.05104062230354909,1.4020460080293389,1.6021807247475541,1.3001421169752163,1.7040846158016767,4096,1.5508801161735515
252,0.9,xi_plus20,5,5,Adjusted_minus_Heston,-1.7747769310921147,0.07742020085033048,-1.9265625997042588,-1.6229912624799705,-2.0811339853335395,-1.4684198768506898,4096,-1.8843065087203466
252,0.9,xi_plus20,10,1,Heston_minus_BS,1.4288804323806157,0.04326071463408476,1.3440659211386743,1.513694943622557,1.2576948121663465,1.6000660525948849,4096,1.440754058842973
252,0.9,xi_plus20,10,1,Adjusted_minus_Heston,-1.596311651180939,0.0652621976361246,-1.724261026079193,-1.468362276282685,-1.8545586513376104,-1.3380646510242675,4096,-1.6500736386437447
252,0.9,xi_plus20,10,5,Heston_minus_BS,1.4352402092466061,0.05106888792262099,1.3351174349128248,1.5353629835803875,1.2331571108366015,1.6373233076566107,4096,1.4883653057498232
252,0.9,xi_plus20,10,5,Adjusted_minus_Heston,-1.6410617639317784,0.07719663961038412,-1.792409131016565,-1.4897143968469917,-1.9465341709860315,-1.3355893568775252,4096,-1.7567532757613518
252,0.9,rho_minus10pp,0,1,Heston_minus_BS,1.4608805476673186,0.04176179951931775,1.3790047246538872,1.5427563706807499,1.295626237551375,1.6261348577832622,4096,1.4737151275509228
252,0.9,rho_minus10pp,0,1,Adjusted_minus_Heston,-1.7466800159313167,0.06758275145435697,-1.879178937446374,-1.6141810944162593,-2.014109606990028,-1.4792504248726053,4096,-1.7912664808465333
252,0.9,rho_minus10pp,0,5,Heston_minus_BS,1.506884015588596,0.048464664917354176,1.4118669336416596,1.6019010975355326,1.3151060065443974,1.6986620246327948,4096,1.5588922683135125
252,0.9,rho_minus10pp,0,5,Adjusted_minus_Heston,-1.8069558064330895,0.07716603423798574,-1.958243170355115,-1.655668442511064,-2.112307105925893,-1.5016045069402861,4096,-1.9143716079717599
252,0.9,rho_minus10pp,5,1,Heston_minus_BS,1.4178784338786061,0.041003028648087886,1.3374902141360019,1.4982666536212104,1.2556266322346255,1.5801302355225868,4096,1.4350128385251075
252,0.9,rho_minus10pp,5,1,Adjusted_minus_Heston,-1.6280557049876663,0.06538499896598006,-1.7562458372303065,-1.499865572745026,-1.8867886384441515,-1.369322771531181,4096,-1.6802498381362778
252,0.9,rho_minus10pp,5,5,Heston_minus_BS,1.4416788500462077,0.04836593829222954,1.3468553259386953,1.53650237415372,1.2502915090410502,1.633066191051365,4096,1.4975167543901442
252,0.9,rho_minus10pp,5,5,Adjusted_minus_Heston,-1.6756146227016253,0.0765225497263851,-1.825640407271465,-1.5255888381317857,-1.9784196097687472,-1.3728096356345034,4096,-1.7892702621821908
252,0.9,rho_minus10pp,10,1,Heston_minus_BS,1.36638447789758,0.04124455747433974,1.2855227303937573,1.4472462254014027,1.203176930092879,1.529592025702281,4096,1.3877788096901522
252,0.9,rho_minus10pp,10,1,Adjusted_minus_Heston,-1.4981945938101944,0.06472286907971193,-1.6250865916332458,-1.371302595987143,-1.7543074338123308,-1.242081753808058,4096,-1.5579419281113742
252,0.9,rho_minus10pp,10,5,Heston_minus_BS,1.3747200611607586,0.04859187760694705,1.2794535732069439,1.4699865491145734,1.1824386627631644,1.5670014595583528,4096,1.4343876687777959
252,0.9,rho_minus10pp,10,5,Adjusted_minus_Heston,-1.5419199034414994,0.0763939881792738,-1.6916936375106717,-1.3921461693723272,-1.8442161636333465,-1.2396236432496524,4096,-1.6618251977250886
252,0.9,rho_plus10pp,0,1,Heston_minus_BS,1.0536363460939904,0.03388804957565601,0.9871973520548722,1.1200753401331085,0.9195390055038306,1.1877336866841501,4096,1.0627114647026965
252,0.9,rho_plus10pp,0,1,Adjusted_minus_Heston,-1.3301422651010069,0.048109734123567165,-1.4244634898006836,-1.2358210404013301,-1.5205157886071952,-1.1397687415948186,4096,-1.3582037270156615
252,0.9,rho_plus10pp,0,5,Heston_minus_BS,1.087460141585446,0.038492153981984384,1.0119946007536416,1.1629256824172503,0.9351440435153162,1.2397762396555756,4096,1.123815932948063
252,0.9,rho_plus10pp,0,5,Adjusted_minus_Heston,-1.3747284841507692,0.05470897952378486,-1.481987816274684,-1.2674691520268544,-1.5912156751342013,-1.1582412931673371,4096,-1.4437033883571773
252,0.9,rho_plus10pp,5,1,Heston_minus_BS,1.007563514014722,0.03281329395032668,0.9432316250902064,1.0718954029392378,0.8777190552795425,1.1374079727499018,4096,1.0214095763207653
252,0.9,rho_plus10pp,5,1,Adjusted_minus_Heston,-1.2458679729442421,0.04646719999030747,-1.3369689380876686,-1.1547670078008156,-1.4297418760279874,-1.0619940698604968,4096,-1.2789796393216077
